product_id,seller_id,category_id,product_name,brand,listed_date,original_price,current_price,cost_price,stock_qty,product_status
P0015672,S03352,CAT028,Bosch Car Accessories Item 15672,Bosch,2026-03-26,814000,663000,497000,1298,active
P0015673,S03589,CAT009,No Brand Muslim Fashion Item 15673,No Brand,2024-10-13,180000,162000,84000,2191,delisted
P0015674,S03154,CAT007,Nevada Shoes Item 15674,Nevada,2022-03-28,295000,244000,147000,2237,active
P0015675,S02771,CAT023,Kapal Api Household Supplies Item 15675,Kapal Api,2024-07-13,51000,38000,30000,800,active
P0015676,S02135,CAT023,Wings Household Supplies Item 15676,Wings,2023-06-13,96000,73000,57000,810,active
P0015677,S00473,CAT014,Ace Kitchenware Item 15677,Ace,2025-02-20,103000,80000,65000,1191,active
P0015678,S00107,CAT031,Lego Toys Item 15678,Lego,2023-04-19,130000,96000,69000,884,active
P0015679,S03578,CAT032,Hot Wheels Gaming Accessories Item 15679,Hot Wheels,2023-11-16,346000,249000,184000,1876,inactive
P0015680,S03916,CAT013,Maybelline Hair Care Item 15680,Maybelline,2023-08-04,367000,286000,213000,1037,active
P0015681,S03982,CAT020,Bebelac Baby Food Item 15681,Bebelac,2023-06-11,43000,35000,27000,1103,active
P0015682,S01326,CAT014,Oxone Kitchenware Item 15682,Oxone,2025-03-11,554000,495000,380000,883,active
P0015683,S03165,CAT015,Oxone Furniture Item 15683,Oxone,2023-01-14,1630000,1611000,1331000,2050,active
P0015684,S03541,CAT014,Oxone Kitchenware Item 15684,Oxone,2022-11-12,41000,40000,28000,1760,active
P0015685,S01947,CAT004,Samsung Computers & Laptops Item 15685,Samsung,2025-12-27,36372000,29415000,15743000,850,active
P0015686,S02110,CAT017,Tupperware Cleaning Tools Item 15686,Tupperware,2022-11-26,357000,284000,172000,811,inactive
P0015687,S02069,CAT028,Honda Car Accessories Item 15687,Honda,2026-02-04,63000,62000,36000,1111,active
P0015688,S00984,CAT001,Acer Smartphones Item 15688,Acer,2022-02-02,5399000,4895000,3825000,194,active
P0015689,S00725,CAT015,Oxone Furniture Item 15689,Oxone,2022-06-07,975000,773000,480000,528,active
P0015690,S01853,CAT012,Skintific Fragrance Item 15690,Skintific,2023-09-19,292000,242000,187000,1821,active
P0015691,S02650,CAT006,No Brand Men Fashion Item 15691,No Brand,2024-06-07,61000,58000,35000,741,active
P0015692,S01849,CAT009,CottonInk Muslim Fashion Item 15692,CottonInk,2025-10-07,139000,134000,101000,959,active
P0015693,S01403,CAT008,CottonInk Bags Item 15693,CottonInk,2022-10-07,2205000,1696000,1005000,831,active
P0015694,S02018,CAT001,Lenovo Smartphones Item 15694,Lenovo,2023-04-28,2738000,2438000,1574000,618,delisted
P0015695,S02886,CAT023,Indomie Household Supplies Item 15695,Indomie,2024-04-25,272000,217000,168000,2219,active
P0015696,S03113,CAT010,Maybelline Skincare Item 15696,Maybelline,2026-03-26,70000,66000,44000,2385,active
P0015697,S02429,CAT007,Executive Shoes Item 15697,Executive,2025-12-08,973000,884000,521000,2177,active
P0015698,S02305,CAT030,No Brand Office Supplies Item 15698,No Brand,2023-04-10,243000,193000,151000,1266,active
P0015699,S02526,CAT024,Ultra Fresh Food Item 15699,Ultra,2025-02-23,75000,73000,40000,2221,active
P0015700,S00280,CAT026,Decathlon Outdoor Item 15700,Decathlon,2025-01-27,119000,105000,59000,1139,active
P0015701,S02810,CAT007,No Brand Shoes Item 15701,No Brand,2025-05-15,143000,116000,84000,499,active
P0015702,S00104,CAT013,Azarine Hair Care Item 15702,Azarine,2024-11-25,246000,205000,145000,1401,active
P0015703,S01761,CAT012,Azarine Fragrance Item 15703,Azarine,2025-05-19,276000,253000,192000,532,active
P0015704,S03779,CAT009,No Brand Muslim Fashion Item 15704,No Brand,2023-05-10,189000,186000,147000,1526,active
P0015705,S03938,CAT026,Decathlon Outdoor Item 15705,Decathlon,2024-11-24,1191000,916000,696000,1615,inactive
P0015706,S02750,CAT011,Somethinc Makeup Item 15706,Somethinc,2026-02-17,116000,102000,67000,973,active
P0015707,S02922,CAT005,LocalMode Women Fashion Item 15707,LocalMode,2025-11-25,761000,613000,330000,2190,active
P0015708,S00917,CAT004,Asus Computers & Laptops Item 15708,Asus,2025-03-12,4275000,4000000,2641000,1073,active
P0015709,S03422,CAT001,Vivo Smartphones Item 15709,Vivo,2022-07-16,4517000,3425000,2783000,2240,active
P0015710,S02594,CAT032,Nintendo Gaming Accessories Item 15710,Nintendo,2023-03-02,4112000,3065000,2520000,2399,active
P0015711,S02994,CAT023,Unilever Household Supplies Item 15711,Unilever,2023-05-30,32000,32000,18000,2415,active
P0015712,S03156,CAT015,Tupperware Furniture Item 15712,Tupperware,2022-07-09,908000,678000,357000,537,active
P0015713,S00819,CAT013,Maybelline Hair Care Item 15713,Maybelline,2026-03-28,170000,128000,76000,164,active
P0015714,S03322,CAT022,Unilever Beverages Item 15714,Unilever,2025-01-13,70000,57000,38000,1628,active
P0015715,S00065,CAT013,Wardah Hair Care Item 15715,Wardah,2023-11-13,138000,104000,84000,2407,active
P0015716,S02623,CAT009,Nevada Muslim Fashion Item 15716,Nevada,2025-05-26,185000,171000,129000,1570,active
P0015717,S02551,CAT005,This Is April Women Fashion Item 15717,This Is April,2023-09-06,64000,60000,37000,733,active
P0015718,S02877,CAT021,Sari Roti Snacks Item 15718,Sari Roti,2025-08-31,26000,23000,18000,881,active
P0015719,S02100,CAT012,Azarine Fragrance Item 15719,Azarine,2025-10-15,71000,71000,47000,1409,active
P0015720,S03815,CAT005,Executive Women Fashion Item 15720,Executive,2025-12-23,126000,95000,62000,2374,delisted
P0015721,S02760,CAT005,Erigo Women Fashion Item 15721,Erigo,2024-03-16,432000,327000,235000,291,active
P0015722,S00135,CAT027,Bosch Motorcycle Accessories Item 15722,Bosch,2024-06-06,91000,87000,60000,720,active
P0015723,S03330,CAT007,Berrybenka Shoes Item 15723,Berrybenka,2026-02-05,472000,341000,192000,1991,active
P0015724,S01740,CAT017,Krisbow Cleaning Tools Item 15724,Krisbow,2024-06-13,28000,23000,15000,251,active
P0015725,S01510,CAT022,Sari Roti Beverages Item 15725,Sari Roti,2025-10-27,14000,12000,6000,2065,active
P0015726,S03103,CAT013,Scarlett Hair Care Item 15726,Scarlett,2022-07-01,68000,52000,33000,822,active
P0015727,S01003,CAT008,This Is April Bags Item 15727,This Is April,2025-09-23,796000,701000,377000,505,active
P0015728,S03360,CAT030,Faber Castell Office Supplies Item 15728,Faber Castell,2025-04-01,54000,40000,24000,2434,active
P0015729,S02923,CAT013,Azarine Hair Care Item 15729,Azarine,2023-06-13,53000,52000,33000,2009,active
P0015730,S03085,CAT031,Rexus Toys Item 15730,Rexus,2025-04-20,86000,62000,43000,2361,active
P0015731,S02984,CAT029,Gramedia Books Item 15731,Gramedia,2026-04-17,71000,63000,41000,2025,inactive
P0015732,S00163,CAT017,Tupperware Cleaning Tools Item 15732,Tupperware,2023-10-11,312000,255000,142000,238,active
P0015733,S03355,CAT005,CottonInk Women Fashion Item 15733,CottonInk,2023-01-23,90000,77000,61000,1,active
P0015734,S02071,CAT013,Avoskin Hair Care Item 15734,Avoskin,2022-09-16,41000,33000,25000,1369,active
P0015735,S02742,CAT020,Sweety Baby Food Item 15735,Sweety,2023-07-15,78000,63000,34000,2083,active
P0015736,S02401,CAT017,No Brand Cleaning Tools Item 15736,No Brand,2023-04-23,77000,77000,53000,1421,active
P0015737,S03122,CAT003,Logitech Home Appliances Item 15737,Logitech,2025-09-01,3328000,2685000,2121000,2224,inactive
P0015738,S02436,CAT014,Dekoruma Kitchenware Item 15738,Dekoruma,2025-12-01,60000,44000,28000,2174,active
P0015739,S03797,CAT026,Nike Outdoor Item 15739,Nike,2022-08-07,310000,248000,151000,513,active
P0015740,S03839,CAT011,Azarine Makeup Item 15740,Azarine,2022-09-16,26000,24000,18000,2002,active
P0015741,S03364,CAT009,Berrybenka Muslim Fashion Item 15741,Berrybenka,2022-12-07,526000,423000,273000,2361,active
P0015742,S02130,CAT015,No Brand Furniture Item 15742,No Brand,2022-03-18,316000,267000,204000,332,active
P0015743,S02728,CAT010,Wardah Skincare Item 15743,Wardah,2024-11-18,475000,350000,267000,1625,active
P0015744,S03493,CAT027,Yamaha Motorcycle Accessories Item 15744,Yamaha,2025-07-07,3217000,2351000,1298000,734,active
P0015745,S03843,CAT017,IKEA Cleaning Tools Item 15745,IKEA,2024-05-09,91000,68000,47000,254,delisted
P0015746,S00144,CAT009,Nevada Muslim Fashion Item 15746,Nevada,2024-05-23,507000,411000,312000,1121,inactive
P0015747,S02534,CAT016,Dekoruma Home Decor Item 15747,Dekoruma,2022-12-18,146000,118000,69000,232,active
P0015748,S02290,CAT022,Ultra Beverages Item 15748,Ultra,2022-09-30,15000,13000,9000,1865,active
P0015749,S02460,CAT008,Erigo Bags Item 15749,Erigo,2025-06-02,1607000,1487000,799000,205,active
P0015750,S02361,CAT016,Dekoruma Home Decor Item 15750,Dekoruma,2023-10-23,65000,56000,35000,361,active
P0015751,S03402,CAT008,Executive Bags Item 15751,Executive,2024-05-14,456000,421000,343000,2038,active
P0015752,S00994,CAT003,Anker Home Appliances Item 15752,Anker,2025-03-06,5949000,4676000,3507000,1335,active
P0015753,S00281,CAT024,Sosro Fresh Food Item 15753,Sosro,2024-01-13,30000,22000,18000,890,active
P0015754,S03603,CAT012,Azarine Fragrance Item 15754,Azarine,2025-12-05,67000,65000,39000,173,active
P0015755,S03222,CAT015,IKEA Furniture Item 15755,IKEA,2024-12-16,278000,265000,152000,1201,active
P0015756,S00928,CAT032,Nintendo Gaming Accessories Item 15756,Nintendo,2022-09-29,612000,490000,345000,1107,active
P0015757,S00899,CAT024,Ultra Fresh Food Item 15757,Ultra,2023-03-28,77000,62000,43000,93,active
P0015758,S03109,CAT022,Ultra Beverages Item 15758,Ultra,2024-07-29,13000,10000,6000,1276,active
P0015759,S00912,CAT029,Joyko Books Item 15759,Joyko,2023-01-03,42000,35000,28000,2103,active
P0015760,S01745,CAT014,Dekoruma Kitchenware Item 15760,Dekoruma,2022-02-18,189000,144000,102000,641,active
P0015761,S03926,CAT003,Xiaomi Home Appliances Item 15761,Xiaomi,2022-01-13,1218000,1118000,817000,585,active
P0015762,S02547,CAT029,Gramedia Books Item 15762,Gramedia,2022-03-13,35000,35000,26000,2281,active
P0015763,S01462,CAT005,CottonInk Women Fashion Item 15763,CottonInk,2025-03-12,443000,417000,330000,602,active
P0015764,S01797,CAT017,Oxone Cleaning Tools Item 15764,Oxone,2023-06-14,16000,15000,9000,2174,active
P0015765,S02682,CAT018,Pigeon Baby Clothes Item 15765,Pigeon,2023-12-16,42000,41000,27000,256,active
P0015766,S02576,CAT009,Berrybenka Muslim Fashion Item 15766,Berrybenka,2022-09-16,151000,127000,79000,1374,active
P0015767,S03548,CAT010,Emina Skincare Item 15767,Emina,2025-12-24,362000,312000,237000,8,active
P0015768,S01916,CAT011,Maybelline Makeup Item 15768,Maybelline,2022-09-28,31000,23000,17000,1881,inactive
P0015769,S03089,CAT023,Unilever Household Supplies Item 15769,Unilever,2025-01-20,348000,301000,159000,1529,active
P0015770,S00512,CAT030,Pilot Office Supplies Item 15770,Pilot,2026-04-28,497000,471000,309000,863,active
P0015771,S01379,CAT003,Lenovo Home Appliances Item 15771,Lenovo,2024-05-19,694000,532000,377000,2323,active
P0015772,S01120,CAT006,No Brand Men Fashion Item 15772,No Brand,2022-06-19,56000,51000,30000,2305,active
P0015773,S03669,CAT024,ABC Fresh Food Item 15773,ABC,2022-04-30,13000,13000,7000,2363,active
P0015774,S02722,CAT023,Indomie Household Supplies Item 15774,Indomie,2025-08-25,29000,23000,14000,1634,active
P0015775,S02383,CAT012,Avoskin Fragrance Item 15775,Avoskin,2026-01-18,728000,714000,506000,2468,active
P0015776,S01584,CAT016,Dekoruma Home Decor Item 15776,Dekoruma,2023-10-03,292000,251000,151000,486,active
P0015777,S01616,CAT026,Specs Outdoor Item 15777,Specs,2025-07-29,3020000,2711000,1527000,270,inactive
P0015778,S03371,CAT003,Anker Home Appliances Item 15778,Anker,2023-04-13,2388000,2372000,1865000,2296,active
P0015779,S02413,CAT020,Sweety Baby Food Item 15779,Sweety,2023-06-30,248000,237000,160000,1483,active
P0015780,S02380,CAT017,Krisbow Cleaning Tools Item 15780,Krisbow,2023-03-31,77000,59000,34000,1030,active
P0015781,S01466,CAT025,Specs Fitness Item 15781,Specs,2025-12-25,816000,632000,381000,2339,active
P0015782,S01023,CAT009,CottonInk Muslim Fashion Item 15782,CottonInk,2024-08-03,222000,184000,137000,2031,active
P0015783,S03936,CAT004,Anker Computers & Laptops Item 15783,Anker,2024-04-14,18514000,14566000,10730000,127,active
P0015784,S02367,CAT016,Oxone Home Decor Item 15784,Oxone,2024-07-23,50000,46000,33000,1096,active
P0015785,S01070,CAT015,Tupperware Furniture Item 15785,Tupperware,2023-05-06,2379000,2317000,1662000,728,active
P0015786,S03753,CAT028,Yamaha Car Accessories Item 15786,Yamaha,2023-05-17,515000,415000,320000,168,active
P0015787,S00740,CAT024,Ultra Fresh Food Item 15787,Ultra,2024-01-02,289000,241000,152000,1678,active
P0015788,S02458,CAT008,No Brand Bags Item 15788,No Brand,2023-07-25,1732000,1407000,959000,1806,inactive
P0015789,S03564,CAT016,No Brand Home Decor Item 15789,No Brand,2024-06-19,85000,74000,45000,1175,active
P0015790,S02983,CAT002,Lenovo Gadget Accessories Item 15790,Lenovo,2022-12-30,82000,63000,36000,1075,active
P0015791,S01069,CAT008,Executive Bags Item 15791,Executive,2026-03-26,148000,141000,109000,401,active
P0015792,S03308,CAT027,3M Motorcycle Accessories Item 15792,3M,2022-10-04,1424000,1096000,905000,2242,active
P0015793,S00691,CAT010,Avoskin Skincare Item 15793,Avoskin,2023-12-19,192000,174000,130000,1449,active
P0015794,S02489,CAT008,No Brand Bags Item 15794,No Brand,2024-02-18,760000,548000,308000,118,inactive
P0015795,S01656,CAT016,Dekoruma Home Decor Item 15795,Dekoruma,2023-05-24,64000,47000,33000,645,active
P0015796,S01239,CAT003,Samsung Home Appliances Item 15796,Samsung,2022-03-19,1709000,1527000,1267000,1516,active
P0015797,S03921,CAT028,Yamaha Car Accessories Item 15797,Yamaha,2022-03-17,566000,432000,294000,117,active
P0015798,S02474,CAT021,Kapal Api Snacks Item 15798,Kapal Api,2023-07-01,112000,103000,74000,1616,active
P0015799,S00446,CAT011,Somethinc Makeup Item 15799,Somethinc,2025-06-20,123000,105000,84000,2299,active
P0015800,S02461,CAT024,Sosro Fresh Food Item 15800,Sosro,2022-03-09,153000,143000,79000,554,active
P0015801,S02938,CAT029,No Brand Books Item 15801,No Brand,2023-07-22,155000,113000,86000,315,active
P0015802,S01103,CAT006,Nevada Men Fashion Item 15802,Nevada,2025-01-22,327000,290000,233000,1613,active
P0015803,S00433,CAT003,Anker Home Appliances Item 15803,Anker,2023-04-11,4410000,4338000,3498000,1187,active
P0015804,S03546,CAT006,Berrybenka Men Fashion Item 15804,Berrybenka,2022-04-10,161000,150000,80000,534,active
P0015805,S02151,CAT026,No Brand Outdoor Item 15805,No Brand,2024-04-18,530000,457000,270000,1536,delisted
P0015806,S00130,CAT031,Rexus Toys Item 15806,Rexus,2025-09-14,100000,100000,73000,2236,active
P0015807,S03937,CAT028,No Brand Car Accessories Item 15807,No Brand,2022-05-01,421000,305000,203000,369,active
P0015808,S01546,CAT006,LocalMode Men Fashion Item 15808,LocalMode,2024-03-02,292000,291000,153000,2470,active
P0015809,S03611,CAT002,Oppo Gadget Accessories Item 15809,Oppo,2025-01-18,148000,128000,70000,772,delisted
P0015810,S02565,CAT006,No Brand Men Fashion Item 15810,No Brand,2022-05-22,174000,137000,110000,174,active
P0015811,S01741,CAT005,Nevada Women Fashion Item 15811,Nevada,2024-06-19,99000,90000,71000,259,active
P0015812,S02553,CAT007,Executive Shoes Item 15812,Executive,2022-05-12,416000,376000,287000,20,inactive
P0015813,S00261,CAT011,Scarlett Makeup Item 15813,Scarlett,2023-01-20,120000,91000,67000,1458,active
P0015814,S03856,CAT013,Azarine Hair Care Item 15814,Azarine,2025-12-27,31000,29000,18000,495,active
P0015815,S02383,CAT021,ABC Snacks Item 15815,ABC,2022-02-16,28000,26000,17000,2447,inactive
P0015816,S00314,CAT022,Ultra Beverages Item 15816,Ultra,2023-09-28,36000,34000,18000,2168,active
P0015817,S01026,CAT014,No Brand Kitchenware Item 15817,No Brand,2022-01-26,1527000,1166000,711000,683,active
P0015818,S00233,CAT027,Yamaha Motorcycle Accessories Item 15818,Yamaha,2023-03-08,305000,284000,184000,1650,active
P0015819,S01995,CAT021,Sosro Snacks Item 15819,Sosro,2022-04-25,70000,60000,45000,1648,active
P0015820,S01676,CAT028,Yamaha Car Accessories Item 15820,Yamaha,2024-04-20,573000,472000,324000,1197,active
P0015821,S03658,CAT024,Ultra Fresh Food Item 15821,Ultra,2024-05-31,19000,15000,12000,496,active
P0015822,S00021,CAT017,Dekoruma Cleaning Tools Item 15822,Dekoruma,2025-12-11,199000,172000,115000,1565,active
P0015823,S03723,CAT031,Nintendo Toys Item 15823,Nintendo,2025-01-16,79000,68000,56000,1586,active
P0015824,S01188,CAT006,This Is April Men Fashion Item 15824,This Is April,2025-06-30,831000,778000,585000,699,active
P0015825,S01575,CAT020,Cussons Baby Food Item 15825,Cussons,2024-10-23,289000,211000,127000,487,active
P0015826,S01430,CAT028,Bosch Car Accessories Item 15826,Bosch,2024-11-27,1359000,1156000,818000,743,active
P0015827,S02059,CAT030,Bantex Office Supplies Item 15827,Bantex,2025-03-22,18000,14000,9000,2036,active
P0015828,S02180,CAT032,Bandai Gaming Accessories Item 15828,Bandai,2023-06-04,641000,551000,400000,980,active
P0015829,S03299,CAT014,Ace Kitchenware Item 15829,Ace,2022-06-16,385000,302000,180000,2103,active
P0015830,S03398,CAT014,Ace Kitchenware Item 15830,Ace,2025-09-11,327000,306000,226000,515,active
P0015831,S03403,CAT031,Nintendo Toys Item 15831,Nintendo,2023-12-23,40000,37000,23000,1118,active
P0015832,S03835,CAT010,Scarlett Skincare Item 15832,Scarlett,2022-08-28,152000,138000,79000,257,active
P0015833,S03721,CAT013,Skintific Hair Care Item 15833,Skintific,2024-07-17,49000,48000,27000,2240,active
P0015834,S01604,CAT002,Oppo Gadget Accessories Item 15834,Oppo,2024-05-25,583000,509000,329000,302,active
P0015835,S02134,CAT002,Baseus Gadget Accessories Item 15835,Baseus,2022-08-18,22000,22000,14000,1165,active
P0015836,S02073,CAT027,Honda Motorcycle Accessories Item 15836,Honda,2024-06-17,30000,26000,20000,1685,active
P0015837,S00603,CAT014,Oxone Kitchenware Item 15837,Oxone,2022-11-26,97000,81000,57000,2209,active
P0015838,S03846,CAT029,Joyko Books Item 15838,Joyko,2025-12-30,176000,148000,81000,2037,active
P0015839,S03520,CAT011,Somethinc Makeup Item 15839,Somethinc,2025-03-05,113000,99000,52000,1175,active
P0015840,S00643,CAT029,Faber Castell Books Item 15840,Faber Castell,2025-02-26,445000,388000,252000,2128,inactive
P0015841,S02542,CAT006,CottonInk Men Fashion Item 15841,CottonInk,2025-07-03,790000,706000,481000,1351,delisted
P0015842,S02284,CAT001,Samsung Smartphones Item 15842,Samsung,2022-03-20,6062000,4427000,3538000,580,active
P0015843,S03525,CAT024,Indomie Fresh Food Item 15843,Indomie,2024-08-10,19000,15000,8000,2389,active
P0015844,S02944,CAT023,Wings Household Supplies Item 15844,Wings,2023-06-20,202000,171000,109000,253,active
P0015845,S03240,CAT013,Somethinc Hair Care Item 15845,Somethinc,2025-05-31,101000,80000,59000,1737,active
P0015846,S02981,CAT015,No Brand Furniture Item 15846,No Brand,2024-07-26,1549000,1329000,1077000,2321,active
P0015847,S03641,CAT009,Nevada Muslim Fashion Item 15847,Nevada,2025-07-04,148000,114000,60000,384,active
P0015848,S01886,CAT028,Yamaha Car Accessories Item 15848,Yamaha,2024-06-15,2035000,1667000,991000,556,active
P0015849,S03208,CAT020,Sweety Baby Food Item 15849,Sweety,2023-05-29,71000,63000,51000,429,active
P0015850,S01926,CAT029,Pilot Books Item 15850,Pilot,2022-02-08,544000,408000,324000,1112,active
P0015851,S01913,CAT023,Ultra Household Supplies Item 15851,Ultra,2024-02-10,23000,20000,11000,526,active
P0015852,S00975,CAT013,Scarlett Hair Care Item 15852,Scarlett,2022-09-21,351000,326000,191000,2028,inactive
