seller_id,shop_name,join_date,seller_tier,city,province,is_official_store,commission_rate
S02214,Jaya Tech 2214,2024-04-12,Silver,Jakarta Timur,DKI Jakarta,False,0.0602
S02215,Sinar Center 2215,2024-08-11,Mall,Denpasar,Bali,True,0.0911
S02216,Mega Tech 2216,2024-07-24,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0463
S02217,Cahaya Gallery 2217,2022-03-03,Silver,Cirebon,Jawa Barat,False,0.0543
S02218,Nusantara House 2218,2025-09-09,Gold,Bandung,Jawa Barat,False,0.0557
S02219,Nusantara Shop 2219,2023-01-18,Silver,Tangerang Selatan,Banten,False,0.0619
S02220,Global Mart 2220,2023-03-15,Bronze,Bandung,Jawa Barat,False,0.0362
S02221,Digital Warehouse 2221,2023-03-03,Gold,Bogor,Jawa Barat,False,0.0712
S02222,Indo Mart 2222,2024-05-19,Bronze,Bekasi,Jawa Barat,False,0.0351
S02223,Global House 2223,2022-08-13,Mall,Tangerang,Banten,True,0.0713
S02224,Global Depot 2224,2024-07-25,Bronze,Yogyakarta,DI Yogyakarta,False,0.0443
S02225,Jaya Warehouse 2225,2025-04-11,Bronze,Bekasi,Jawa Barat,False,0.0396
S02226,Mandiri House 2226,2025-10-12,Silver,Balikpapan,Kalimantan Timur,False,0.0512
S02227,Berkah Collection 2227,2024-11-03,Mall,Bandung,Jawa Barat,True,0.081
S02228,Nusantara Tech 2228,2024-06-29,Mall,Tangerang,Banten,True,0.0853
S02229,Cahaya Gallery 2229,2021-03-30,Silver,Tangerang,Banten,False,0.0608
S02230,Digital Warehouse 2230,2021-10-23,Gold,Denpasar,Bali,False,0.0577
S02231,Mandiri Shop 2231,2023-11-04,Bronze,Cirebon,Jawa Barat,True,0.0545
S02232,Jaya Shop 2232,2025-07-24,Bronze,Surabaya,Jawa Timur,False,0.0461
S02233,Cantik Tech 2233,2025-03-04,Silver,Palembang,Sumatera Selatan,False,0.0598
S02234,Digital Tech 2234,2021-07-19,Silver,Yogyakarta,DI Yogyakarta,False,0.0557
S02235,Amanah Warehouse 2235,2024-08-16,Silver,Tangerang,Banten,False,0.047
S02236,Digital Beauty 2236,2024-04-09,New Seller,Sidoarjo,Jawa Timur,False,0.0302
S02237,Cahaya Shop 2237,2024-12-21,Gold,Semarang,Jawa Tengah,True,0.0636
S02238,Amanah House 2238,2021-07-13,New Seller,Depok,Jawa Barat,False,0.0429
S02239,Amanah Supply 2239,2022-01-03,Silver,Sidoarjo,Jawa Timur,False,0.058
S02240,Nusantara Beauty 2240,2024-01-04,Silver,Jakarta Selatan,DKI Jakarta,False,0.0619
S02241,Digital Store 2241,2024-07-21,Silver,Surabaya,Jawa Timur,False,0.0522
S02242,Amanah Depot 2242,2023-08-13,Gold,Tangerang Selatan,Banten,True,0.0584
S02243,Cantik Mart 2243,2021-01-25,Mall,Cirebon,Jawa Barat,True,0.0701
S02244,Cantik Center 2244,2024-12-22,New Seller,Medan,Sumatera Utara,True,0.0374
S02245,Nusantara Store 2245,2024-11-16,Gold,Jakarta Utara,DKI Jakarta,False,0.0574
S02246,Cantik Supply 2246,2021-04-30,Silver,Yogyakarta,DI Yogyakarta,False,0.0636
S02247,Mandiri House 2247,2023-08-02,Silver,Bekasi,Jawa Barat,False,0.0648
S02248,Makmur Depot 2248,2024-02-29,Gold,Tangerang,Banten,False,0.0626
S02249,Makmur Depot 2249,2025-01-15,Gold,Jakarta Utara,DKI Jakarta,False,0.0658
S02250,Berkah Store 2250,2025-10-04,Bronze,Bekasi,Jawa Barat,False,0.0399
S02251,Indo Warehouse 2251,2021-09-11,Bronze,Jakarta Barat,DKI Jakarta,False,0.0453
S02252,Amanah Tech 2252,2026-03-05,Bronze,Sidoarjo,Jawa Timur,False,0.0432
S02253,Mega Fashion 2253,2023-04-04,Bronze,Depok,Jawa Barat,True,0.0369
S02254,Mandiri Center 2254,2021-09-20,Bronze,Surabaya,Jawa Timur,False,0.0535
S02255,Global Shop 2255,2024-04-03,Gold,Tangerang Selatan,Banten,False,0.0699
S02256,Global Supply 2256,2025-12-10,New Seller,Jakarta Barat,DKI Jakarta,False,0.0307
S02257,Amanah Collection 2257,2025-07-15,Bronze,Tangerang,Banten,False,0.0411
S02258,Nusantara Center 2258,2025-10-17,New Seller,Bandung,Jawa Barat,False,0.044
S02259,Murah Beauty 2259,2022-03-08,New Seller,Pekanbaru,Riau,False,0.037
S02260,Sinar Fashion 2260,2024-09-13,Bronze,Jakarta Utara,DKI Jakarta,False,0.0362
S02261,Murah Gallery 2261,2024-10-05,Bronze,Yogyakarta,DI Yogyakarta,False,0.0541
S02262,Jaya Fashion 2262,2026-01-25,Gold,Tangerang,Banten,False,0.0658
S02263,Amanah House 2263,2025-10-03,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0438
S02264,Indo Depot 2264,2021-12-15,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0374
S02265,Sentosa Store 2265,2024-04-26,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0353
S02266,Sinar Mart 2266,2023-11-12,Gold,Cirebon,Jawa Barat,False,0.0738
S02267,Mandiri Warehouse 2267,2023-06-21,Gold,Jakarta Timur,DKI Jakarta,False,0.0603
S02268,Makmur House 2268,2024-08-18,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0253
S02269,Indo Collection 2269,2023-11-22,New Seller,Depok,Jawa Barat,False,0.0404
S02270,Nusantara Supply 2270,2023-12-18,Gold,Bekasi,Jawa Barat,False,0.0678
S02271,Jaya Gallery 2271,2021-02-17,New Seller,Makassar,Sulawesi Selatan,False,0.0331
S02272,Prima Fashion 2272,2025-10-22,Silver,Balikpapan,Kalimantan Timur,True,0.0452
S02273,Cahaya Fashion 2273,2023-04-16,Gold,Bandung,Jawa Barat,False,0.0662
S02274,Mandiri Depot 2274,2026-03-13,Gold,Bandung,Jawa Barat,False,0.0562
S02275,Murah Mart 2275,2021-11-24,Silver,Bandung,Jawa Barat,False,0.058
S02276,Mandiri Store 2276,2026-01-10,Gold,Jakarta Barat,DKI Jakarta,False,0.0562
S02277,Cahaya House 2277,2021-06-20,Silver,Bandung,Jawa Barat,False,0.0532
S02278,Makmur Store 2278,2025-10-30,Silver,Jakarta Timur,DKI Jakarta,False,0.0592
S02279,Cahaya Shop 2279,2025-01-25,Silver,Sidoarjo,Jawa Timur,False,0.0647
S02280,Berkah Tech 2280,2026-02-23,Bronze,Serang,Banten,False,0.0359
S02281,Official Beauty 2281,2024-04-14,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0352
S02282,Sinar Gallery 2282,2023-12-04,Bronze,Jakarta Utara,DKI Jakarta,False,0.0499
S02283,Berkah Supply 2283,2022-12-29,Gold,Bogor,Jawa Barat,False,0.0695
S02284,Cahaya Beauty 2284,2021-05-04,Bronze,Surabaya,Jawa Timur,False,0.0399
S02285,Mandiri Supply 2285,2023-06-02,Bronze,Medan,Sumatera Utara,False,0.0519
S02286,Prima Beauty 2286,2023-10-04,Gold,Tangerang,Banten,False,0.0665
S02287,Nusantara Shop 2287,2023-08-15,Silver,Bandung,Jawa Barat,False,0.0585
S02288,Murah Store 2288,2023-07-04,Mall,Yogyakarta,DI Yogyakarta,True,0.0856
S02289,Cantik Center 2289,2025-05-29,Bronze,Jakarta Barat,DKI Jakarta,False,0.0409
S02290,Berkah Tech 2290,2022-09-19,Silver,Depok,Jawa Barat,False,0.0473
S02291,Prima House 2291,2025-04-24,Silver,Denpasar,Bali,False,0.06
S02292,Murah Store 2292,2024-02-25,New Seller,Jakarta Pusat,DKI Jakarta,False,0.0336
S02293,Cahaya Supply 2293,2024-04-25,Silver,Jakarta Selatan,DKI Jakarta,False,0.0459
S02294,Cantik Warehouse 2294,2022-07-02,New Seller,Surabaya,Jawa Timur,False,0.0281
S02295,Official Store 2295,2021-12-02,Mall,Jakarta Pusat,DKI Jakarta,True,0.0726
S02296,Berkah Store 2296,2024-10-24,Bronze,Jakarta Barat,DKI Jakarta,False,0.0545
S02297,Digital House 2297,2022-05-27,Bronze,Tangerang,Banten,False,0.0404
S02298,Official Mart 2298,2022-07-03,Mall,Jakarta Timur,DKI Jakarta,True,0.089
S02299,Global Beauty 2299,2023-08-20,Silver,Serang,Banten,False,0.064
S02300,Mandiri Center 2300,2022-07-12,New Seller,Jakarta Pusat,DKI Jakarta,False,0.0277
S02301,Jaya Center 2301,2024-08-13,Silver,Jakarta Barat,DKI Jakarta,False,0.0521
S02302,Digital Tech 2302,2024-10-15,Mall,Denpasar,Bali,True,0.0789
S02303,Makmur Shop 2303,2022-06-28,Bronze,Cirebon,Jawa Barat,False,0.0461
S02304,Mandiri Beauty 2304,2023-06-10,Bronze,Tangerang Selatan,Banten,False,0.047
S02305,Digital Warehouse 2305,2024-04-28,Gold,Bandung,Jawa Barat,False,0.0561
S02306,Cahaya Depot 2306,2025-10-18,Bronze,Jakarta Pusat,DKI Jakarta,False,0.0483
S02307,Prima Collection 2307,2022-12-02,New Seller,Bekasi,Jawa Barat,False,0.0364
S02308,Cahaya Gallery 2308,2021-06-03,New Seller,Surabaya,Jawa Timur,False,0.0422
S02309,Cantik Center 2309,2024-04-16,Gold,Sidoarjo,Jawa Timur,False,0.0567
S02310,Digital Tech 2310,2022-12-27,New Seller,Jakarta Utara,DKI Jakarta,False,0.0281
S02311,Makmur Fashion 2311,2024-08-22,Gold,Malang,Jawa Timur,True,0.0551
S02312,Sinar Depot 2312,2024-09-28,Silver,Bekasi,Jawa Barat,False,0.0532
S02313,Amanah Depot 2313,2021-02-14,Gold,Jakarta Selatan,DKI Jakarta,False,0.0666
S02314,Cantik Shop 2314,2024-11-03,New Seller,Balikpapan,Kalimantan Timur,False,0.0348
S02315,Mega House 2315,2025-07-23,New Seller,Jakarta Barat,DKI Jakarta,False,0.0297
S02316,Jaya Store 2316,2024-11-15,Gold,Tangerang,Banten,False,0.0556
S02317,Cantik Depot 2317,2026-04-10,Mall,Jakarta Timur,DKI Jakarta,True,0.0728
S02318,Mega Beauty 2318,2022-12-11,Bronze,Jakarta Timur,DKI Jakarta,False,0.0492
S02319,Global Mart 2319,2022-02-20,New Seller,Bekasi,Jawa Barat,False,0.0337
S02320,Global Store 2320,2022-12-26,Silver,Jakarta Timur,DKI Jakarta,False,0.0632
S02321,Jaya Fashion 2321,2024-01-27,Silver,Pekanbaru,Riau,False,0.0608
S02322,Sentosa Mart 2322,2023-12-05,Silver,Banjarmasin,Kalimantan Selatan,False,0.0582
S02323,Jaya Gallery 2323,2023-12-26,Bronze,Semarang,Jawa Tengah,False,0.0447
S02324,Sinar Gallery 2324,2024-09-13,Gold,Solo,Jawa Tengah,False,0.0741
S02325,Mega Center 2325,2024-12-10,Mall,Jakarta Pusat,DKI Jakarta,True,0.0859
S02326,Indo Collection 2326,2022-04-21,Bronze,Surabaya,Jawa Timur,False,0.0414
S02327,Cahaya Gallery 2327,2023-12-12,New Seller,Bekasi,Jawa Barat,False,0.0446
S02328,Jaya Tech 2328,2025-02-22,New Seller,Jakarta Pusat,DKI Jakarta,False,0.0294
S02329,Mandiri Store 2329,2024-03-12,Gold,Tangerang,Banten,True,0.0681
S02330,Murah Supply 2330,2025-06-20,Bronze,Tangerang,Banten,False,0.0383
S02331,Jaya Tech 2331,2024-10-22,New Seller,Depok,Jawa Barat,False,0.0369
S02332,Global Gallery 2332,2026-03-09,Bronze,Bekasi,Jawa Barat,False,0.0449
S02333,Mandiri Depot 2333,2021-08-11,Bronze,Tangerang,Banten,False,0.0394
S02334,Prima Mart 2334,2022-07-25,Bronze,Jakarta Timur,DKI Jakarta,False,0.0384
S02335,Mega Shop 2335,2021-06-14,Silver,Surabaya,Jawa Timur,False,0.0482
S02336,Mega House 2336,2025-10-15,Bronze,Depok,Jawa Barat,False,0.0546
S02337,Sinar Collection 2337,2023-01-02,Gold,Tangerang,Banten,False,0.0694
S02338,Amanah Tech 2338,2021-12-30,Gold,Jakarta Barat,DKI Jakarta,False,0.0664
S02339,Sentosa Collection 2339,2024-02-14,New Seller,Yogyakarta,DI Yogyakarta,False,0.0275
S02340,Mandiri Mart 2340,2023-07-15,Gold,Bandung,Jawa Barat,False,0.0592
S02341,Jaya House 2341,2022-03-03,New Seller,Bogor,Jawa Barat,False,0.0271
S02342,Mega Store 2342,2024-11-27,Silver,Tangerang,Banten,False,0.0635
S02343,Jaya Supply 2343,2023-09-07,New Seller,Jakarta Barat,DKI Jakarta,False,0.0256
S02344,Prima Collection 2344,2021-03-09,New Seller,Jakarta Barat,DKI Jakarta,False,0.0265
S02345,Mega Gallery 2345,2023-01-25,Bronze,Jakarta Utara,DKI Jakarta,False,0.0432
S02346,Digital House 2346,2022-12-17,Silver,Bandung,Jawa Barat,False,0.0609
S02347,Prima Beauty 2347,2023-10-09,Bronze,Pekanbaru,Riau,False,0.052
S02348,Makmur Collection 2348,2025-08-21,Mall,Pekanbaru,Riau,True,0.0821
S02349,Global Mart 2349,2023-02-01,Bronze,Tangerang,Banten,False,0.0403
S02350,Sinar Beauty 2350,2024-04-26,Silver,Jakarta Utara,DKI Jakarta,False,0.0622
S02351,Amanah House 2351,2024-10-23,Bronze,Sidoarjo,Jawa Timur,False,0.0377
S02352,Prima Depot 2352,2023-09-27,New Seller,Medan,Sumatera Utara,False,0.0419
S02353,Berkah Depot 2353,2022-11-13,New Seller,Jakarta Utara,DKI Jakarta,False,0.0449
S02354,Sinar Collection 2354,2025-07-19,Silver,Semarang,Jawa Tengah,False,0.0582
S02355,Prima Beauty 2355,2023-11-15,Silver,Bekasi,Jawa Barat,False,0.0569
S02356,Sinar Tech 2356,2024-01-01,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0519
S02357,Indo Center 2357,2022-02-10,New Seller,Jakarta Timur,DKI Jakarta,False,0.0403
S02358,Cahaya Mart 2358,2024-03-04,Silver,Tangerang Selatan,Banten,False,0.0476
S02359,Makmur Center 2359,2026-01-03,Mall,Jakarta Utara,DKI Jakarta,True,0.0939
S02360,Makmur Beauty 2360,2021-06-18,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0486
S02361,Cantik Warehouse 2361,2025-02-14,New Seller,Jakarta Barat,DKI Jakarta,False,0.0275
S02362,Digital Center 2362,2024-01-14,Silver,Jakarta Timur,DKI Jakarta,False,0.0627
S02363,Digital Gallery 2363,2025-02-03,Gold,Banjarmasin,Kalimantan Selatan,False,0.0662
S02364,Nusantara Collection 2364,2024-03-14,Bronze,Jakarta Barat,DKI Jakarta,False,0.0459
S02365,Mega Gallery 2365,2026-04-14,Silver,Jakarta Selatan,DKI Jakarta,False,0.0541
S02366,Mandiri Depot 2366,2021-09-11,Bronze,Depok,Jawa Barat,False,0.0389
S02367,Jaya Fashion 2367,2025-05-21,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0403
S02368,Sentosa Supply 2368,2024-10-18,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0428
S02369,Cahaya Collection 2369,2024-11-09,New Seller,Bekasi,Jawa Barat,False,0.0414
S02370,Indo Supply 2370,2025-08-08,New Seller,Bekasi,Jawa Barat,False,0.0377
S02371,Sentosa House 2371,2021-03-16,Mall,Jakarta Utara,DKI Jakarta,True,0.0715
S02372,Amanah Depot 2372,2023-07-07,New Seller,Bekasi,Jawa Barat,False,0.0422
S02373,Murah Fashion 2373,2025-08-26,Silver,Jakarta Pusat,DKI Jakarta,False,0.0552
S02374,Indo Shop 2374,2021-04-26,Silver,Depok,Jawa Barat,False,0.0497
S02375,Mandiri House 2375,2024-10-14,New Seller,Bekasi,Jawa Barat,False,0.0428
S02376,Digital Collection 2376,2023-01-24,Silver,Tangerang,Banten,False,0.0558
S02377,Indo Warehouse 2377,2021-08-22,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0307
S02378,Digital Fashion 2378,2022-01-01,Bronze,Solo,Jawa Tengah,False,0.0455
S02379,Makmur Warehouse 2379,2022-10-25,New Seller,Semarang,Jawa Tengah,False,0.0405
S02380,Cantik Supply 2380,2024-08-10,Silver,Solo,Jawa Tengah,False,0.0507
S02381,Berkah Store 2381,2022-06-11,New Seller,Makassar,Sulawesi Selatan,False,0.0268
S02382,Cahaya Tech 2382,2026-03-05,New Seller,Jakarta Barat,DKI Jakarta,True,0.0279
S02383,Amanah Fashion 2383,2024-10-20,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0546
S02384,Makmur Shop 2384,2022-10-15,New Seller,Yogyakarta,DI Yogyakarta,False,0.0313
S02385,Sinar Center 2385,2023-01-21,Silver,Depok,Jawa Barat,False,0.0608
S02386,Mega Gallery 2386,2024-11-15,Silver,Bekasi,Jawa Barat,False,0.0633
S02387,Murah Gallery 2387,2024-03-16,Silver,Jakarta Utara,DKI Jakarta,False,0.0612
S02388,Indo Tech 2388,2024-11-02,New Seller,Jakarta Barat,DKI Jakarta,False,0.0274
S02389,Mega Gallery 2389,2022-08-06,Silver,Solo,Jawa Tengah,False,0.0479
S02390,Cantik Center 2390,2023-12-22,Silver,Jakarta Selatan,DKI Jakarta,False,0.0452
S02391,Nusantara House 2391,2023-03-18,Bronze,Malang,Jawa Timur,False,0.0453
S02392,Amanah Tech 2392,2022-04-06,Silver,Jakarta Barat,DKI Jakarta,False,0.0537
S02393,Amanah Gallery 2393,2024-02-08,Silver,Surabaya,Jawa Timur,False,0.0552
S02394,Makmur Warehouse 2394,2024-06-26,Gold,Medan,Sumatera Utara,False,0.0599
S02395,Nusantara Fashion 2395,2024-07-18,Mall,Semarang,Jawa Tengah,True,0.0826
S02396,Amanah Mart 2396,2025-03-13,Bronze,Bekasi,Jawa Barat,False,0.0532
S02397,Berkah Center 2397,2025-11-22,Gold,Malang,Jawa Timur,False,0.0711
S02398,Amanah Gallery 2398,2023-05-15,Bronze,Makassar,Sulawesi Selatan,False,0.0474
S02399,Sinar Warehouse 2399,2024-01-17,Mall,Tangerang,Banten,True,0.0848
S02400,Sinar Center 2400,2023-12-06,Bronze,Malang,Jawa Timur,False,0.0483
S02401,Sinar Warehouse 2401,2023-12-03,New Seller,Surabaya,Jawa Timur,False,0.0261
S02402,Cantik Beauty 2402,2021-09-21,Bronze,Denpasar,Bali,False,0.0485
S02403,Amanah Beauty 2403,2024-07-06,Gold,Banjarmasin,Kalimantan Selatan,False,0.0721
S02404,Official Collection 2404,2022-05-12,Gold,Surabaya,Jawa Timur,False,0.0669
S02405,Global Center 2405,2023-09-09,New Seller,Bekasi,Jawa Barat,True,0.0402
S02406,Prima Depot 2406,2022-01-08,New Seller,Bandung,Jawa Barat,False,0.0396
S02407,Nusantara Tech 2407,2026-03-31,Silver,Tangerang,Banten,False,0.0463
S02408,Jaya Warehouse 2408,2021-09-22,Bronze,Medan,Sumatera Utara,False,0.0447
S02409,Cahaya Gallery 2409,2022-12-20,Silver,Jakarta Barat,DKI Jakarta,False,0.051
S02410,Amanah Warehouse 2410,2024-09-11,Bronze,Jakarta Timur,DKI Jakarta,True,0.0409
S02411,Official Store 2411,2022-10-30,Gold,Surabaya,Jawa Timur,False,0.0743
S02412,Prima Gallery 2412,2024-04-09,New Seller,Tangerang,Banten,False,0.0295
S02413,Amanah Shop 2413,2024-10-02,New Seller,Bekasi,Jawa Barat,False,0.0389
S02414,Global Gallery 2414,2022-09-09,Silver,Jakarta Timur,DKI Jakarta,False,0.0513
S02415,Digital Fashion 2415,2021-08-15,Gold,Depok,Jawa Barat,True,0.0552
S02416,Amanah Store 2416,2024-06-17,Bronze,Makassar,Sulawesi Selatan,False,0.0515
S02417,Berkah Supply 2417,2025-01-31,New Seller,Jakarta Timur,DKI Jakarta,True,0.0376
S02418,Prima Depot 2418,2021-08-13,Silver,Bekasi,Jawa Barat,False,0.0559
S02419,Mandiri Center 2419,2025-07-15,Gold,Jakarta Selatan,DKI Jakarta,False,0.0576
S02420,Cahaya Tech 2420,2023-12-07,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0484
S02421,Berkah Mart 2421,2022-11-06,Mall,Balikpapan,Kalimantan Timur,True,0.091
S02422,Murah Depot 2422,2025-03-13,Silver,Jakarta Barat,DKI Jakarta,False,0.0537
S02423,Sentosa Shop 2423,2023-12-21,Mall,Jakarta Timur,DKI Jakarta,True,0.0711
S02424,Global House 2424,2023-03-22,New Seller,Serang,Banten,False,0.0263
S02425,Official Store 2425,2023-06-15,New Seller,Surabaya,Jawa Timur,False,0.0306
S02426,Indo Shop 2426,2022-03-28,New Seller,Jakarta Barat,DKI Jakarta,False,0.042
S02427,Mega Store 2427,2022-08-25,Gold,Bekasi,Jawa Barat,False,0.0639
S02428,Nusantara Center 2428,2024-03-04,Silver,Sidoarjo,Jawa Timur,False,0.0567
S02429,Murah Collection 2429,2022-07-04,Gold,Bandung,Jawa Barat,False,0.0574
S02430,Mega Depot 2430,2021-03-16,Mall,Jakarta Utara,DKI Jakarta,True,0.0935
S02431,Nusantara Beauty 2431,2022-03-31,Silver,Banjarmasin,Kalimantan Selatan,False,0.0636
S02432,Sentosa Warehouse 2432,2022-08-13,New Seller,Jakarta Pusat,DKI Jakarta,False,0.0376
S02433,Indo Gallery 2433,2023-06-13,Gold,Depok,Jawa Barat,True,0.0641
S02434,Cahaya Collection 2434,2024-08-04,Bronze,Sidoarjo,Jawa Timur,False,0.0396
S02435,Cantik Fashion 2435,2022-11-03,Mall,Bogor,Jawa Barat,True,0.0912
S02436,Berkah Collection 2436,2024-09-04,Silver,Pekanbaru,Riau,False,0.0505
S02437,Cahaya Gallery 2437,2022-03-08,Bronze,Tangerang,Banten,False,0.051
S02438,Jaya Center 2438,2023-11-06,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0379
S02439,Jaya Beauty 2439,2023-10-18,New Seller,Jakarta Pusat,DKI Jakarta,False,0.0374
S02440,Mandiri Collection 2440,2025-05-10,New Seller,Bandung,Jawa Barat,False,0.0387
S02441,Global Supply 2441,2021-05-21,New Seller,Surabaya,Jawa Timur,False,0.0283
S02442,Cahaya Fashion 2442,2025-08-09,Gold,Jakarta Pusat,DKI Jakarta,False,0.0629
S02443,Cantik Fashion 2443,2021-11-02,Silver,Jakarta Timur,DKI Jakarta,False,0.063
S02444,Official Center 2444,2021-03-04,Mall,Malang,Jawa Timur,True,0.0707
S02445,Mega Shop 2445,2021-09-12,Bronze,Tangerang,Banten,False,0.0382
S02446,Mega Center 2446,2025-10-11,Silver,Bekasi,Jawa Barat,False,0.0584
S02447,Murah Depot 2447,2021-04-14,Gold,Surabaya,Jawa Timur,False,0.0608
S02448,Murah Center 2448,2023-08-27,New Seller,Malang,Jawa Timur,False,0.0394
S02449,Nusantara Beauty 2449,2024-04-13,Bronze,Balikpapan,Kalimantan Timur,False,0.0386
S02450,Nusantara Supply 2450,2021-10-23,Silver,Tangerang,Banten,False,0.0648
S02451,Mega Gallery 2451,2024-06-02,Gold,Jakarta Barat,DKI Jakarta,False,0.06
S02452,Murah Tech 2452,2021-08-03,Silver,Bandung,Jawa Barat,False,0.0602
S02453,Berkah Warehouse 2453,2022-02-02,Bronze,Surabaya,Jawa Timur,False,0.0356
S02454,Mandiri Store 2454,2024-09-13,Bronze,Tangerang Selatan,Banten,False,0.0453
S02455,Digital Gallery 2455,2023-07-08,New Seller,Jakarta Utara,DKI Jakarta,False,0.0267
S02456,Sinar Shop 2456,2021-11-05,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0374
S02457,Nusantara Mart 2457,2021-04-18,Gold,Semarang,Jawa Tengah,False,0.0649
S02458,Cahaya Depot 2458,2022-02-08,New Seller,Bogor,Jawa Barat,False,0.039
S02459,Mandiri Store 2459,2023-10-11,New Seller,Pekanbaru,Riau,False,0.0268
S02460,Prima Collection 2460,2025-10-30,Bronze,Denpasar,Bali,False,0.0356
S02461,Berkah House 2461,2022-05-10,Silver,Semarang,Jawa Tengah,False,0.0596
S02462,Indo Store 2462,2022-10-12,Mall,Jakarta Barat,DKI Jakarta,True,0.0897
S02463,Digital Warehouse 2463,2025-03-10,Mall,Cirebon,Jawa Barat,True,0.0761
S02464,Mega Gallery 2464,2024-03-12,New Seller,Medan,Sumatera Utara,False,0.0304
S02465,Cahaya Supply 2465,2022-12-01,New Seller,Bogor,Jawa Barat,False,0.0265
S02466,Sentosa Center 2466,2021-04-15,Gold,Makassar,Sulawesi Selatan,True,0.0696
S02467,Jaya Shop 2467,2023-10-14,New Seller,Makassar,Sulawesi Selatan,False,0.0424
S02468,Berkah Mart 2468,2023-04-09,Bronze,Semarang,Jawa Tengah,False,0.0455
S02469,Official Beauty 2469,2025-02-18,Bronze,Jakarta Timur,DKI Jakarta,False,0.0482
S02470,Global Tech 2470,2022-08-24,Bronze,Bogor,Jawa Barat,False,0.0473
S02471,Cahaya Depot 2471,2025-01-18,Mall,Jakarta Timur,DKI Jakarta,True,0.0731
S02472,Sinar Gallery 2472,2022-07-03,New Seller,Depok,Jawa Barat,False,0.0383
S02473,Prima Supply 2473,2021-06-10,New Seller,Yogyakarta,DI Yogyakarta,False,0.0412
S02474,Prima House 2474,2026-02-17,Silver,Bandung,Jawa Barat,False,0.0641
S02475,Mandiri Center 2475,2025-03-24,Silver,Sidoarjo,Jawa Timur,False,0.0592
S02476,Official Warehouse 2476,2023-06-22,Silver,Bandung,Jawa Barat,True,0.0588
S02477,Official House 2477,2026-01-27,Bronze,Tangerang,Banten,False,0.0425
S02478,Mega Store 2478,2024-06-05,Gold,Tangerang Selatan,Banten,False,0.0698
S02479,Cantik Beauty 2479,2025-09-01,Silver,Jakarta Utara,DKI Jakarta,False,0.0563
S02480,Makmur Mart 2480,2023-03-05,New Seller,Cirebon,Jawa Barat,False,0.0374
S02481,Jaya Fashion 2481,2025-07-27,Silver,Jakarta Pusat,DKI Jakarta,False,0.047
S02482,Indo Collection 2482,2022-11-17,Bronze,Makassar,Sulawesi Selatan,False,0.0487
S02483,Sinar Warehouse 2483,2022-03-10,Gold,Jakarta Utara,DKI Jakarta,False,0.0717
S02484,Cantik Tech 2484,2024-03-03,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0355
S02485,Mega House 2485,2023-12-27,Mall,Bekasi,Jawa Barat,True,0.0882
S02486,Sinar Mart 2486,2024-05-12,Silver,Depok,Jawa Barat,False,0.0571
S02487,Prima Beauty 2487,2022-10-26,New Seller,Tangerang,Banten,False,0.0415
S02488,Indo Gallery 2488,2025-09-09,New Seller,Tangerang,Banten,False,0.0421
S02489,Mega Beauty 2489,2021-10-21,New Seller,Denpasar,Bali,False,0.0286
S02490,Sinar House 2490,2025-07-30,Gold,Bekasi,Jawa Barat,False,0.0648
S02491,Cahaya Collection 2491,2023-11-17,Mall,Jakarta Timur,DKI Jakarta,True,0.0819
S02492,Mega Depot 2492,2021-08-01,Silver,Yogyakarta,DI Yogyakarta,False,0.0496
S02493,Amanah Collection 2493,2021-08-08,Gold,Tangerang,Banten,False,0.0694
S02494,Makmur Shop 2494,2024-07-17,Bronze,Serang,Banten,False,0.0431
S02495,Sinar Center 2495,2022-10-01,Silver,Surabaya,Jawa Timur,False,0.0518
S02496,Amanah Collection 2496,2023-08-02,Bronze,Jakarta Barat,DKI Jakarta,False,0.0488
