refund_id,order_item_id,refund_datetime,refund_reason,refund_amount,refund_status
RFD00007839,OI000200375,2026-06-01 11:00:09,damaged_item,144500,approved
RFD00007840,OI000200412,2024-04-04 10:26:14,damaged_item,7509740,approved
RFD00007841,OI000200432,2024-12-19 20:43:24,late_delivery,451000,approved
RFD00007842,OI000200447,2024-05-01 22:36:45,damaged_item,79800,approved
RFD00007843,OI000200504,2024-10-28 18:57:50,wrong_item,3011160,approved
RFD00007844,OI000200551,2025-10-10 20:23:36,missing_item,73000,approved
RFD00007845,OI000200565,2024-02-27 03:52:30,fake_item,36800,approved
RFD00007846,OI000200568,2024-08-09 06:35:36,damaged_item,356000,approved
RFD00007847,OI000200569,2024-07-31 06:35:36,fake_item,101920,approved
RFD00007848,OI000200570,2024-08-08 06:35:36,missing_item,434000,approved
RFD00007849,OI000200576,2025-12-01 21:12:50,missing_item,227360,approved
RFD00007850,OI000200612,2024-03-03 13:46:46,missing_item,239120,approved
RFD00007851,OI000200658,2025-12-19 12:08:40,damaged_item,120800,rejected
RFD00007852,OI000200669,2024-07-29 16:26:17,fake_item,87220,pending
RFD00007853,OI000200787,2025-08-04 09:07:24,fake_item,146000,approved
RFD00007854,OI000200788,2025-07-29 09:07:24,damaged_item,1515080,approved
RFD00007855,OI000200825,2025-02-05 14:50:42,not_as_described,62900,approved
RFD00007856,OI000200890,2025-04-10 11:11:52,damaged_item,62080,pending
RFD00007857,OI000200913,2026-01-14 18:58:23,not_as_described,49400,approved
RFD00007858,OI000200933,2024-01-14 19:44:19,wrong_item,140000,pending
RFD00007859,OI000200983,2025-05-30 08:49:24,not_as_described,8550,approved
RFD00007860,OI000201038,2026-05-06 01:05:34,fake_item,93000,approved
RFD00007861,OI000201039,2024-03-11 07:17:35,missing_item,173460,approved
RFD00007862,OI000201099,2024-11-06 11:04:37,damaged_item,1197000,rejected
RFD00007863,OI000201100,2024-11-18 11:04:37,missing_item,96040,approved
RFD00007864,OI000201101,2024-11-05 11:04:37,fake_item,444000,approved
RFD00007865,OI000201111,2026-03-13 06:58:38,missing_item,502000,approved
RFD00007866,OI000201114,2025-12-08 21:58:23,not_as_described,78850,approved
RFD00007867,OI000201194,2024-02-15 11:20:46,missing_item,137740,approved
RFD00007868,OI000201195,2024-02-14 11:20:46,fake_item,82000,approved
RFD00007869,OI000201196,2024-10-10 13:35:39,late_delivery,3681840,approved
RFD00007870,OI000201219,2025-03-07 12:29:19,damaged_item,455000,approved
RFD00007871,OI000201251,2024-12-19 13:54:26,late_delivery,959560,rejected
RFD00007872,OI000201298,2025-02-05 21:13:25,late_delivery,52700,approved
RFD00007873,OI000201309,2025-07-21 20:34:11,fake_item,130950,pending
RFD00007874,OI000201346,2024-08-20 17:12:36,late_delivery,272000,approved
RFD00007875,OI000201350,2025-11-09 09:34:23,missing_item,11760,approved
RFD00007876,OI000201351,2025-11-16 09:34:23,wrong_item,34000,rejected
RFD00007877,OI000201373,2026-05-24 21:00:16,wrong_item,1164000,approved
RFD00007878,OI000201386,2025-02-07 20:53:41,fake_item,39000,approved
RFD00007879,OI000201461,2026-03-25 16:18:46,not_as_described,1405320,approved
RFD00007880,OI000201496,2025-02-14 14:57:26,fake_item,11226600,rejected
RFD00007881,OI000201497,2025-02-03 14:57:26,wrong_item,651360,approved
RFD00007882,OI000201498,2025-01-30 14:57:26,not_as_described,2203200,approved
RFD00007883,OI000201499,2025-02-13 14:57:26,not_as_described,155200,pending
RFD00007884,OI000201521,2025-09-23 16:53:17,wrong_item,707200,approved
RFD00007885,OI000201553,2024-12-23 20:31:45,missing_item,156000,approved
RFD00007886,OI000201554,2024-12-26 20:31:45,damaged_item,226010,rejected
RFD00007887,OI000201555,2024-12-19 20:31:45,late_delivery,1582700,approved
RFD00007888,OI000201556,2024-12-22 20:31:45,late_delivery,171000,approved
RFD00007889,OI000201557,2024-12-23 20:31:45,wrong_item,173880,approved
RFD00007890,OI000201569,2025-06-19 19:09:25,late_delivery,141300,approved
RFD00007891,OI000201570,2025-06-13 19:09:25,damaged_item,104500,approved
RFD00007892,OI000201669,2026-03-21 17:52:55,not_as_described,1751400,approved
RFD00007893,OI000201682,2024-02-16 10:29:56,missing_item,648000,approved
RFD00007894,OI000201686,2026-03-02 20:45:26,missing_item,868800,approved
RFD00007895,OI000201687,2026-03-05 20:45:26,damaged_item,546480,pending
RFD00007896,OI000201720,2025-12-07 18:52:00,fake_item,368600,approved
RFD00007897,OI000201747,2025-09-09 14:17:39,not_as_described,703640,approved
RFD00007898,OI000201809,2024-08-06 20:52:48,fake_item,64000,rejected
RFD00007899,OI000201816,2025-02-14 18:44:17,damaged_item,536000,pending
RFD00007900,OI000201971,2024-11-12 18:04:16,missing_item,874000,rejected
RFD00007901,OI000202016,2026-03-22 14:54:39,fake_item,458160,approved
RFD00007902,OI000202090,2024-06-26 16:41:26,missing_item,57800,approved
RFD00007903,OI000202097,2024-12-20 11:07:11,damaged_item,28050800,approved
RFD00007904,OI000202107,2024-03-12 19:20:24,fake_item,489000,approved
RFD00007905,OI000202124,2025-07-07 12:58:11,late_delivery,573000,approved
RFD00007906,OI000202132,2024-11-15 19:11:01,missing_item,488000,approved
RFD00007907,OI000202189,2024-12-16 20:31:28,damaged_item,1544700,rejected
RFD00007908,OI000202219,2024-08-03 09:31:03,late_delivery,147000,approved
RFD00007909,OI000202326,2025-04-29 10:45:00,fake_item,384000,rejected
RFD00007910,OI000202477,2024-08-02 20:19:33,wrong_item,379000,approved
RFD00007911,OI000202478,2024-07-21 20:19:33,late_delivery,430680,approved
RFD00007912,OI000202487,2024-02-01 14:26:47,late_delivery,2396000,approved
RFD00007913,OI000202553,2026-03-03 16:37:02,not_as_described,289600,approved
RFD00007914,OI000202600,2025-07-29 07:59:17,missing_item,613000,rejected
RFD00007915,OI000202601,2025-07-16 07:59:17,missing_item,286900,approved
RFD00007916,OI000202612,2025-08-14 20:52:36,fake_item,109000,approved
RFD00007917,OI000202679,2024-05-07 23:57:44,late_delivery,792300,approved
RFD00007918,OI000202681,2025-04-14 08:43:45,missing_item,172000,approved
RFD00007919,OI000202688,2024-05-30 23:53:28,late_delivery,38000,rejected
RFD00007920,OI000202689,2024-06-02 23:53:28,not_as_described,487000,approved
RFD00007921,OI000202690,2024-05-29 23:53:28,wrong_item,4528000,approved
RFD00007922,OI000202691,2024-05-30 23:53:28,missing_item,178000,approved
RFD00007923,OI000202695,2026-06-06 16:47:02,missing_item,2636200,approved
RFD00007924,OI000202732,2024-02-13 18:38:03,late_delivery,812000,pending
RFD00007925,OI000202733,2024-02-19 18:38:03,fake_item,485450,approved
RFD00007926,OI000202734,2024-02-20 18:38:03,damaged_item,290700,approved
RFD00007927,OI000202735,2024-02-17 18:38:03,damaged_item,96000,approved
RFD00007928,OI000202736,2024-02-08 18:38:03,fake_item,77900,approved
RFD00007929,OI000202789,2024-10-07 14:09:43,missing_item,56260,approved
RFD00007930,OI000202833,2025-02-28 13:24:25,fake_item,1570440,approved
RFD00007931,OI000202849,2025-01-04 17:09:07,not_as_described,185000,approved
RFD00007932,OI000202850,2025-01-08 17:09:07,late_delivery,146000,approved
RFD00007933,OI000202851,2025-01-13 17:09:07,not_as_described,365540,approved
RFD00007934,OI000202878,2024-09-28 10:06:35,fake_item,37000,pending
RFD00007935,OI000202900,2025-02-27 01:59:19,damaged_item,41160,approved
RFD00007936,OI000202919,2026-05-05 22:08:20,fake_item,124000,approved
RFD00007937,OI000202937,2026-06-04 13:56:05,late_delivery,103500,approved
RFD00007938,OI000202940,2025-03-22 07:12:52,damaged_item,175720,approved
RFD00007939,OI000203032,2026-05-15 05:48:40,damaged_item,182000,rejected
RFD00007940,OI000203041,2026-03-11 22:16:46,not_as_described,65000,approved
RFD00007941,OI000203063,2024-03-21 20:26:33,damaged_item,440300,approved
RFD00007942,OI000203076,2025-11-02 17:29:51,wrong_item,237000,approved
RFD00007943,OI000203093,2025-04-24 21:03:39,wrong_item,1082840,approved
RFD00007944,OI000203185,2025-12-11 23:04:39,late_delivery,456000,approved
RFD00007945,OI000203225,2025-04-11 21:47:54,fake_item,672600,approved
RFD00007946,OI000203249,2025-08-06 16:33:50,missing_item,570000,pending
RFD00007947,OI000203251,2025-05-09 21:28:11,fake_item,67000,approved
RFD00007948,OI000203252,2025-05-12 21:28:11,not_as_described,1387100,approved
RFD00007949,OI000203311,2025-03-12 20:03:46,damaged_item,182400,approved
RFD00007950,OI000203312,2025-03-08 20:03:46,missing_item,56840,approved
RFD00007951,OI000203313,2025-03-19 20:03:46,damaged_item,14550,rejected
RFD00007952,OI000203317,2025-12-06 16:57:40,fake_item,2204320,approved
RFD00007953,OI000203355,2024-07-19 08:32:01,damaged_item,46560,approved
RFD00007954,OI000203408,2024-09-08 19:35:31,fake_item,298080,pending
RFD00007955,OI000203434,2025-02-07 15:02:27,not_as_described,9500,pending
RFD00007956,OI000203456,2026-03-14 19:18:44,fake_item,630000,approved
RFD00007957,OI000203457,2026-03-04 19:18:44,late_delivery,50150,approved
RFD00007958,OI000203458,2026-03-04 19:18:44,missing_item,98440,approved
RFD00007959,OI000203468,2025-06-27 11:51:12,not_as_described,785650,approved
RFD00007960,OI000203477,2026-03-01 12:42:01,late_delivery,61000,approved
RFD00007961,OI000203499,2024-09-17 22:37:29,missing_item,942400,pending
RFD00007962,OI000203520,2024-12-24 12:33:55,not_as_described,78400,pending
RFD00007963,OI000203600,2025-03-06 10:19:15,not_as_described,23000,approved
RFD00007964,OI000203601,2024-11-19 06:06:14,damaged_item,114300,approved
RFD00007965,OI000203621,2024-09-25 20:09:20,damaged_item,31000,approved
RFD00007966,OI000203658,2024-08-16 19:02:33,not_as_described,785000,approved
RFD00007967,OI000203710,2026-04-09 03:57:25,late_delivery,25000,approved
RFD00007968,OI000203734,2024-03-24 05:52:11,not_as_described,255550,rejected
RFD00007969,OI000203735,2024-03-22 05:52:11,fake_item,4924800,approved
RFD00007970,OI000203746,2025-06-13 16:11:58,wrong_item,384000,approved
RFD00007971,OI000203747,2025-05-31 16:11:58,fake_item,85000,approved
RFD00007972,OI000203748,2025-06-10 16:11:58,fake_item,8440000,approved
RFD00007973,OI000203758,2026-03-05 14:14:48,damaged_item,828800,approved
RFD00007974,OI000203761,2024-04-15 16:34:02,damaged_item,5865000,rejected
RFD00007975,OI000203799,2025-03-28 21:03:16,missing_item,839800,pending
RFD00007976,OI000203813,2024-04-11 16:41:21,late_delivery,526710,approved
RFD00007977,OI000203839,2024-08-09 23:58:20,late_delivery,78000,approved
RFD00007978,OI000203840,2024-07-30 23:58:20,fake_item,79540,approved
RFD00007979,OI000203894,2024-06-25 15:44:56,wrong_item,888250,approved
RFD00007980,OI000203895,2024-07-06 15:44:56,late_delivery,217120,approved
RFD00007981,OI000203896,2024-06-26 15:44:56,damaged_item,101040000,approved
RFD00007982,OI000203901,2025-06-17 21:14:47,late_delivery,2465600,approved
RFD00007983,OI000203916,2026-06-08 12:28:54,fake_item,49400,approved
RFD00007984,OI000203936,2024-04-04 11:46:41,fake_item,362100,approved
RFD00007985,OI000203937,2024-03-23 11:46:41,wrong_item,84000,approved
RFD00007986,OI000203976,2024-09-07 20:30:45,not_as_described,90210,approved
RFD00007987,OI000204012,2024-03-13 18:06:14,missing_item,267900,pending
RFD00007988,OI000204035,2025-01-11 14:28:14,wrong_item,544170,approved
RFD00007989,OI000204036,2025-01-12 14:28:14,damaged_item,383640,rejected
RFD00007990,OI000204074,2024-07-19 11:36:35,missing_item,11040,approved
RFD00007991,OI000204108,2026-04-17 22:58:20,missing_item,79000,approved
RFD00007992,OI000204109,2026-04-11 22:58:20,damaged_item,474720,pending
RFD00007993,OI000204129,2024-10-07 19:25:37,damaged_item,463600,approved
RFD00007994,OI000204227,2024-11-03 08:28:31,wrong_item,14720,rejected
RFD00007995,OI000204229,2024-09-14 09:18:58,not_as_described,91800,approved
RFD00007996,OI000204264,2025-09-11 18:23:23,wrong_item,14450,approved
RFD00007997,OI000204279,2024-10-14 21:41:26,not_as_described,157000,approved
RFD00007998,OI000204372,2026-03-28 19:35:21,not_as_described,910800,approved
RFD00007999,OI000204401,2026-04-28 16:30:37,damaged_item,6186660,approved
RFD00008000,OI000204403,2026-04-29 16:30:37,damaged_item,957000,approved
RFD00008001,OI000204473,2025-06-07 21:11:43,fake_item,962320,approved
RFD00008002,OI000204474,2025-06-07 21:11:43,damaged_item,980000,approved
RFD00008003,OI000204504,2026-05-06 12:06:09,missing_item,302000,approved
RFD00008004,OI000204566,2026-03-17 06:59:04,wrong_item,44585080,approved
RFD00008005,OI000204571,2024-06-19 20:13:01,fake_item,110000,approved
RFD00008006,OI000204572,2024-06-22 20:13:01,late_delivery,16000,approved
RFD00008007,OI000204573,2024-06-29 20:13:01,late_delivery,385480,approved
RFD00008008,OI000204574,2024-06-27 20:13:01,wrong_item,555810,approved
RFD00008009,OI000204601,2025-02-05 22:55:41,wrong_item,433160,approved
RFD00008010,OI000204602,2025-02-10 22:55:41,missing_item,73600,rejected
RFD00008011,OI000204650,2024-03-23 18:15:02,not_as_described,49400,approved
RFD00008012,OI000204665,2025-10-28 08:37:54,missing_item,34040,pending
RFD00008013,OI000204718,2024-06-27 19:18:10,late_delivery,768000,rejected
RFD00008014,OI000204727,2025-01-14 21:58:34,not_as_described,716000,approved
RFD00008015,OI000204728,2025-01-18 21:58:34,damaged_item,513130,approved
RFD00008016,OI000204816,2026-05-09 23:59:35,wrong_item,116000,approved
RFD00008017,OI000204858,2025-11-09 11:33:34,late_delivery,30070,approved
RFD00008018,OI000204881,2026-01-16 16:14:06,damaged_item,48020,approved
RFD00008019,OI000204883,2026-06-13 17:29:07,damaged_item,1197000,rejected
RFD00008020,OI000204959,2025-09-10 05:18:28,wrong_item,59500,approved
RFD00008021,OI000204964,2025-08-12 21:07:47,fake_item,1195000,approved
RFD00008022,OI000204980,2025-02-04 15:10:15,missing_item,78000,approved
RFD00008023,OI000204988,2025-01-31 14:57:11,missing_item,33320,rejected
RFD00008024,OI000205116,2025-06-23 16:03:30,not_as_described,403760,approved
RFD00008025,OI000205159,2025-10-29 18:12:28,not_as_described,22568000,approved
RFD00008026,OI000205160,2025-10-28 18:12:28,late_delivery,110000,approved
RFD00008027,OI000205197,2026-03-15 06:12:28,damaged_item,361000,approved
RFD00008028,OI000205198,2026-03-15 06:12:28,fake_item,4438080,approved
RFD00008029,OI000205263,2025-02-15 20:45:52,damaged_item,184000,rejected
RFD00008030,OI000205328,2025-11-27 22:10:35,wrong_item,144000,approved
RFD00008031,OI000205329,2025-11-24 22:10:35,missing_item,4648140,pending
RFD00008032,OI000205342,2026-01-27 21:23:29,late_delivery,126000,approved
RFD00008033,OI000205343,2026-01-25 21:23:29,missing_item,48760,approved
RFD00008034,OI000205344,2026-02-02 21:23:29,wrong_item,1718840,approved
RFD00008035,OI000205345,2026-01-21 21:23:29,damaged_item,1270000,approved
RFD00008036,OI000205346,2026-01-26 21:23:29,late_delivery,180320,approved
RFD00008037,OI000205354,2025-06-15 17:03:00,wrong_item,432250,approved
RFD00008038,OI000205355,2025-06-22 17:03:00,damaged_item,580000,approved
RFD00008039,OI000205356,2025-06-09 17:03:00,fake_item,122000,rejected
RFD00008040,OI000205365,2024-11-16 14:11:10,late_delivery,29440,approved
RFD00008041,OI000205440,2024-11-18 20:56:00,missing_item,1509300,approved
RFD00008042,OI000205443,2025-04-06 18:39:10,not_as_described,333200,approved
RFD00008043,OI000205532,2026-03-21 13:40:38,not_as_described,10467100,approved
RFD00008044,OI000205601,2025-06-24 04:29:47,not_as_described,696000,pending
RFD00008045,OI000205602,2025-06-25 04:29:47,late_delivery,1042000,approved
RFD00008046,OI000205603,2025-06-26 04:29:47,late_delivery,552720,approved
RFD00008047,OI000205678,2025-04-25 20:21:44,fake_item,149940,rejected
RFD00008048,OI000205702,2025-05-03 18:16:25,not_as_described,206610,approved
RFD00008049,OI000205703,2025-05-03 18:16:25,missing_item,186760,rejected
RFD00008050,OI000205762,2024-03-11 20:11:05,not_as_described,1108710,approved
RFD00008051,OI000205803,2024-12-14 20:58:10,damaged_item,2665700,approved
RFD00008052,OI000205812,2024-03-05 14:23:17,damaged_item,65000,approved
RFD00008053,OI000205834,2024-05-03 20:22:01,not_as_described,110000,approved
RFD00008054,OI000205836,2026-02-26 13:02:43,missing_item,1703000,approved
RFD00008055,OI000205872,2024-11-16 20:34:22,wrong_item,153000,approved
RFD00008056,OI000205947,2026-05-30 18:58:05,late_delivery,25480,approved
RFD00008057,OI000206060,2026-02-23 14:50:14,damaged_item,172900,rejected
RFD00008058,OI000206061,2026-03-01 14:50:14,wrong_item,311100,approved
RFD00008059,OI000206074,2024-03-26 18:50:16,missing_item,313500,approved
RFD00008060,OI000206075,2024-03-25 18:50:16,missing_item,28980000,approved
RFD00008061,OI000206076,2024-04-02 18:50:16,late_delivery,171200,approved
RFD00008062,OI000206123,2024-05-11 06:34:27,missing_item,761000,approved
RFD00008063,OI000206138,2026-04-12 16:30:53,late_delivery,20000,approved
RFD00008064,OI000206212,2025-01-18 11:00:33,late_delivery,187210,approved
RFD00008065,OI000206230,2024-12-11 01:20:54,not_as_described,3166080,approved
RFD00008066,OI000206231,2024-12-09 01:20:54,late_delivery,151050,approved
RFD00008067,OI000206232,2024-12-13 01:20:54,missing_item,168000,approved
RFD00008068,OI000206277,2024-08-09 05:19:21,wrong_item,19000,approved
RFD00008069,OI000206278,2024-08-12 05:19:21,wrong_item,762440,approved
RFD00008070,OI000206279,2024-08-19 05:19:21,not_as_described,31360,approved
RFD00008071,OI000206290,2025-04-24 13:27:16,missing_item,133400,rejected
RFD00008072,OI000206291,2025-04-13 13:27:16,late_delivery,21850,approved
RFD00008073,OI000206292,2025-04-16 13:27:16,not_as_described,40800,approved
RFD00008074,OI000206325,2025-09-22 05:16:09,damaged_item,60720,approved
RFD00008075,OI000206326,2025-09-24 05:16:09,late_delivery,112200,approved
RFD00008076,OI000206362,2025-12-20 13:15:19,fake_item,1281840,approved
RFD00008077,OI000206363,2025-12-25 13:15:19,not_as_described,1179000,approved
RFD00008078,OI000206388,2024-04-07 22:48:33,late_delivery,162450,approved
RFD00008079,OI000206389,2024-04-13 22:48:33,late_delivery,391000,approved
RFD00008080,OI000206414,2026-03-03 19:22:56,wrong_item,50000,approved
RFD00008081,OI000206466,2025-12-09 22:24:20,not_as_described,541000,approved
RFD00008082,OI000206482,2025-10-06 02:57:20,not_as_described,313500,approved
RFD00008083,OI000206497,2025-06-20 20:22:42,wrong_item,2718300,approved
RFD00008084,OI000206547,2024-12-08 19:13:17,late_delivery,181450,pending
RFD00008085,OI000206548,2024-12-12 19:13:17,missing_item,397100,rejected
RFD00008086,OI000206549,2024-12-08 19:13:17,wrong_item,97000,approved
RFD00008087,OI000206569,2025-01-03 20:48:11,damaged_item,178000,approved
RFD00008088,OI000206573,2026-03-17 13:48:51,wrong_item,1541850,approved
RFD00008089,OI000206639,2024-12-13 15:39:38,missing_item,212000,approved
